"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"442","60","157","55","113","42","113","42","0","12","0","12","0","12","44","42","285","60","216","56","192","59","24","25","0","12","24","25","69","41","1500000US240135052052","Block Group 2, Census Tract 5052.05, Carroll County, Maryland"
"510","56","233","56","183","48","177","46","6","9","0","12","6","9","50","33","277","61","271","60","230","59","41","30","0","12","41","30","6","10","1500000US240135052061","Block Group 1, Census Tract 5052.06, Carroll County, Maryland"
"739","72","411","70","171","59","162","57","9","13","0","12","9","13","240","57","328","58","288","59","282","60","6","10","0","12","6","10","40","32","1500000US240135052062","Block Group 2, Census Tract 5052.06, Carroll County, Maryland"
"410","60","153","47","124","42","106","40","18","20","0","12","18","20","29","26","257","58","240","59","201","54","39","26","10","15","29","22","17","18","1500000US240135052071","Block Group 1, Census Tract 5052.07, Carroll County, Maryland"
"980","71","249","62","78","35","71","35","7","11","0","12","7","11","171","64","731","75","566","86","345","71","221","78","90","60","131","63","165","75","1500000US240135052072","Block Group 2, Census Tract 5052.07, Carroll County, Maryland"
"430","104","130","56","86","43","86","43","0","12","0","12","0","12","44","37","300","110","239","88","239","88","0","12","0","12","0","12","61","69","1500000US240135052081","Block Group 1, Census Tract 5052.08, Carroll County, Maryland"
"816","132","329","86","122","60","105","57","17","23","0","12","17","23","207","83","487","129","333","119","257","103","76","79","0","12","76","79","154","102","1500000US240135052082","Block Group 2, Census Tract 5052.08, Carroll County, Maryland"
"503","119","295","112","141","71","141","71","0","12","0","12","0","12","154","94","208","72","208","72","195","72","13","21","13","21","0","12","0","12","1500000US240135052083","Block Group 3, Census Tract 5052.08, Carroll County, Maryland"
"348","62","180","58","132","62","132","62","0","12","0","12","0","12","48","30","168","60","138","54","128","55","10","14","10","14","0","12","30","26","1500000US240135061011","Block Group 1, Census Tract 5061.01, Carroll County, Maryland"
"443","67","167","62","129","57","129","57","0","12","0","12","0","12","38","27","276","58","240","57","204","58","36","24","20","21","16","18","36","44","1500000US240135061012","Block Group 2, Census Tract 5061.01, Carroll County, Maryland"
"739","104","247","68","177","61","177","61","0","12","0","12","0","12","70","42","492","106","386","94","333","90","53","37","24","25","29","26","106","60","1500000US240135061013","Block Group 3, Census Tract 5061.01, Carroll County, Maryland"
"642","72","354","90","279","90","244","89","35","29","10","16","25","24","75","41","288","76","243","72","201","63","42","38","13","20","29","34","45","35","1500000US240135061021","Block Group 1, Census Tract 5061.02, Carroll County, Maryland"
"812","87","360","66","294","62","252","63","42","28","9","15","33","24","66","53","452","81","363","73","314","77","49","35","17","20","32","29","89","66","1500000US240135061022","Block Group 2, Census Tract 5061.02, Carroll County, Maryland"
"710","85","314","84","231","76","192","71","39","32","32","29","7","12","83","57","396","78","329","75","282","76","47","31","11","18","36","27","67","41","1500000US240135062001","Block Group 1, Census Tract 5062, Carroll County, Maryland"
"272","53","162","58","134","56","114","53","20","22","0","12","20","22","28","21","110","46","67","42","47","36","20","22","0","12","20","22","43","34","1500000US240135062002","Block Group 2, Census Tract 5062, Carroll County, Maryland"
"562","107","244","91","159","72","105","63","54","52","0","12","54","52","85","66","318","99","254","84","119","56","135","77","32","48","103","60","64","67","1500000US240135062003","Block Group 3, Census Tract 5062, Carroll County, Maryland"
"437","93","124","49","106","44","106","44","0","12","0","12","0","12","18","21","313","88","259","83","212","67","47","57","34","53","13","20","54","55","1500000US240135062004","Block Group 4, Census Tract 5062, Carroll County, Maryland"
"452","60","250","63","149","50","133","50","16","18","16","18","0","12","101","56","202","69","164","68","155","66","9","14","0","12","9","14","38","29","1500000US240135075001","Block Group 1, Census Tract 5075, Carroll County, Maryland"
"625","78","232","59","170","54","160","52","10","15","0","12","10","15","62","44","393","86","357","83","311","76","46","42","38","40","8","13","36","26","1500000US240135075002","Block Group 2, Census Tract 5075, Carroll County, Maryland"
"97","42","10","16","10","16","10","16","0","12","0","12","0","12","0","12","87","49","39","29","9","15","30","23","0","12","30","23","48","41","1500000US240135075003","Block Group 3, Census Tract 5075, Carroll County, Maryland"
"392","65","163","60","105","47","105","47","0","12","0","12","0","12","58","47","229","68","200","67","171","65","29","26","9","14","20","21","29","25","1500000US240135076011","Block Group 1, Census Tract 5076.01, Carroll County, Maryland"
"917","90","382","95","232","75","184","72","48","38","11","17","37","30","150","74","535","94","447","84","348","74","99","51","42","38","57","38","88","66","1500000US240135076012","Block Group 2, Census Tract 5076.01, Carroll County, Maryland"
"466","129","122","65","75","61","19","21","56","58","9","15","47","56","47","34","344","115","176","87","110","81","66","58","0","12","66","58","168","85","1500000US240135076013","Block Group 3, Census Tract 5076.01, Carroll County, Maryland"
"432","68","233","67","200","69","185","68","15","16","9","13","6","11","33","24","199","60","190","59","190","59","0","12","0","12","0","12","9","13","1500000US240135076021","Block Group 1, Census Tract 5076.02, Carroll County, Maryland"
"929","91","547","109","132","64","98","42","34","42","0","12","34","42","415","88","382","81","268","68","174","62","94","54","51","46","43","27","114","71","1500000US240135076022","Block Group 2, Census Tract 5076.02, Carroll County, Maryland"
"422","100","261","85","88","51","32","26","56","52","0","12","56","52","173","79","161","66","79","47","70","45","9","13","0","12","9","13","82","49","1500000US240135076023","Block Group 3, Census Tract 5076.02, Carroll County, Maryland"
"1221","91","714","85","291","63","272","64","19","20","0","12","19","20","423","86","507","88","313","83","226","75","87","51","10","15","77","51","194","58","1500000US240135077021","Block Group 1, Census Tract 5077.02, Carroll County, Maryland"
"455","54","213","55","154","49","113","47","41","32","8","12","33","31","59","34","242","59","207","60","169","54","38","39","0","12","38","39","35","23","1500000US240135077022","Block Group 2, Census Tract 5077.02, Carroll County, Maryland"
"851","76","361","61","249","57","214","58","35","27","0","12","35","27","112","44","490","85","373","79","334","78","39","35","28","29","11","19","117","55","1500000US240135077031","Block Group 1, Census Tract 5077.03, Carroll County, Maryland"
"450","58","399","59","123","41","123","41","0","12","0","12","0","12","276","55","51","37","51","37","36","29","15","24","15","24","0","12","0","12","1500000US240135077032","Block Group 2, Census Tract 5077.03, Carroll County, Maryland"
"655","112","256","109","183","102","183","102","0","12","0","12","0","12","73","58","399","124","292","117","237","112","55","53","0","12","55","53","107","68","1500000US240135077041","Block Group 1, Census Tract 5077.04, Carroll County, Maryland"
"490","127","92","66","47","55","47","55","0","12","0","12","0","12","45","44","398","123","324","112","243","102","81","63","0","12","81","63","74","61","1500000US240135077042","Block Group 2, Census Tract 5077.04, Carroll County, Maryland"
"949","146","233","104","149","88","149","88","0","12","0","12","0","12","84","77","716","145","648","140","537","124","111","88","35","45","76","78","68","54","1500000US240135077043","Block Group 3, Census Tract 5077.04, Carroll County, Maryland"
"1213","179","437","130","222","98","153","79","69","58","39","47","30","30","215","109","776","192","416","146","338","115","78","87","46","78","32","40","360","206","1500000US240135078011","Block Group 1, Census Tract 5078.01, Carroll County, Maryland"
"720","140","289","110","49","51","25","35","24","39","0","12","24","39","240","95","431","130","315","124","75","61","240","116","21","29","219","120","116","65","1500000US240135078012","Block Group 2, Census Tract 5078.01, Carroll County, Maryland"
"498","130","163","97","71","76","71","76","0","12","0","12","0","12","92","65","335","122","331","121","299","114","32","35","0","12","32","35","4","14","1500000US240135078013","Block Group 3, Census Tract 5078.01, Carroll County, Maryland"
"658","97","264","76","142","41","93","38","49","33","7","14","42","30","122","70","394","107","235","71","180","65","55","42","32","37","23","24","159","96","1500000US240135078021","Block Group 1, Census Tract 5078.02, Carroll County, Maryland"
"217","46","79","34","51","32","46","31","5","8","5","8","0","12","28","25","138","49","110","45","110","45","0","12","0","12","0","12","28","26","1500000US240135078022","Block Group 2, Census Tract 5078.02, Carroll County, Maryland"
"548","73","188","58","147","62","137","62","10","15","0","12","10","15","41","29","360","90","293","83","284","84","9","16","0","12","9","16","67","51","1500000US240135078023","Block Group 3, Census Tract 5078.02, Carroll County, Maryland"
"348","51","176","38","115","42","93","37","22","21","7","12","15","17","61","30","172","49","136","43","136","43","0","12","0","12","0","12","36","33","1500000US240135078024","Block Group 4, Census Tract 5078.02, Carroll County, Maryland"
"669","71","365","81","244","68","222","67","22","21","0","12","22","21","121","63","304","76","254","72","254","72","0","12","0","12","0","12","50","44","1500000US240135081011","Block Group 1, Census Tract 5081.01, Carroll County, Maryland"
"433","85","145","57","77","41","77","41","0","12","0","12","0","12","68","44","288","71","253","71","186","66","67","38","18","22","49","38","35","32","1500000US240135081012","Block Group 2, Census Tract 5081.01, Carroll County, Maryland"
"716","99","349","89","144","63","102","41","42","51","9","15","33","51","205","79","367","91","258","86","228","80","30","28","19","21","11","16","109","55","1500000US240135081013","Block Group 3, Census Tract 5081.01, Carroll County, Maryland"
"789","107","243","64","83","42","75","40","8","12","0","12","8","12","160","55","546","102","416","82","294","83","122","73","31","38","91","60","130","58","1500000US240135081021","Block Group 1, Census Tract 5081.02, Carroll County, Maryland"
"384","97","116","68","78","61","37","34","41","52","0","12","41","52","38","35","268","82","225","84","161","57","64","65","11","18","53","61","43","34","1500000US240135081022","Block Group 2, Census Tract 5081.02, Carroll County, Maryland"
"251","72","57","40","27","32","27","32","0","12","0","12","0","12","30","33","194","73","142","86","142","86","0","12","0","12","0","12","52","40","1500000US240135082001","Block Group 1, Census Tract 5082, Carroll County, Maryland"
"632","117","257","108","221","106","188","102","33","40","0","12","33","40","36","35","375","112","268","111","185","105","83","56","11","18","72","54","107","96","1500000US240135082002","Block Group 2, Census Tract 5082, Carroll County, Maryland"
"497","152","156","67","111","59","111","59","0","12","0","12","0","12","45","44","341","169","281","151","190","128","91","101","66","93","25","37","60","80","1500000US240135082003","Block Group 3, Census Tract 5082, Carroll County, Maryland"
