"B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M","GEO_ID","NAME"
"1385","302","946","269","946","269","922","267","24","29","0","13","439","148","1500000US240119551001","Block Group 1, Census Tract 9551, Caroline County, Maryland"
"1783","284","1094","208","1094","208","1027","189","67","50","0","13","689","181","1500000US240119551002","Block Group 2, Census Tract 9551, Caroline County, Maryland"
"1666","342","1008","281","1008","281","965","275","43","38","0","13","658","206","1500000US240119551003","Block Group 3, Census Tract 9551, Caroline County, Maryland"
"1749","326","1217","230","1206","228","1169","227","37","40","11","13","532","160","1500000US240119552011","Block Group 1, Census Tract 9552.01, Caroline County, Maryland"
"1526","256","978","194","978","194","896","180","82","63","0","13","548","164","1500000US240119552012","Block Group 2, Census Tract 9552.01, Caroline County, Maryland"
"736","122","524","121","524","121","503","122","21","26","0","13","212","63","1500000US240119552021","Block Group 1, Census Tract 9552.02, Caroline County, Maryland"
"1010","194","687","171","687","171","628","164","59","65","0","13","323","101","1500000US240119552022","Block Group 2, Census Tract 9552.02, Caroline County, Maryland"
"1673","253","1015","197","1015","197","907","163","108","81","0","13","658","130","1500000US240119553011","Block Group 1, Census Tract 9553.01, Caroline County, Maryland"
"1567","280","1016","200","1016","200","976","188","40","39","0","13","551","185","1500000US240119553012","Block Group 2, Census Tract 9553.01, Caroline County, Maryland"
"913","203","635","172","635","172","612","171","23","24","0","13","278","86","1500000US240119553021","Block Group 1, Census Tract 9553.02, Caroline County, Maryland"
"447","183","222","111","222","111","195","106","27","26","0","13","225","125","1500000US240119553022","Block Group 2, Census Tract 9553.02, Caroline County, Maryland"
"1144","217","613","136","613","136","593","134","20","22","0","13","531","128","1500000US240119553023","Block Group 3, Census Tract 9553.02, Caroline County, Maryland"
"1771","206","1287","198","1287","198","1262","195","25","25","0","13","484","110","1500000US240119554001","Block Group 1, Census Tract 9554, Caroline County, Maryland"
"897","191","580","177","580","177","567","177","13","19","0","13","317","97","1500000US240119555001","Block Group 1, Census Tract 9555, Caroline County, Maryland"
"768","178","580","140","580","140","557","138","23","26","0","13","188","74","1500000US240119555002","Block Group 2, Census Tract 9555, Caroline County, Maryland"
"1209","262","868","197","868","197","817","186","51","46","0","13","341","145","1500000US240119555003","Block Group 3, Census Tract 9555, Caroline County, Maryland"
"819","241","552","168","552","168","542","165","10","14","0","13","267","116","1500000US240119556001","Block Group 1, Census Tract 9556, Caroline County, Maryland"
"1230","176","716","152","716","152","674","142","42","40","0","13","514","121","1500000US240119556002","Block Group 2, Census Tract 9556, Caroline County, Maryland"
"454","126","304","116","304","116","294","115","10","13","0","13","150","64","1500000US240119556003","Block Group 3, Census Tract 9556, Caroline County, Maryland"
"928","176","457","154","457","154","439","151","18","25","0","13","471","131","1500000US240119556004","Block Group 4, Census Tract 9556, Caroline County, Maryland"
"1851","290","1253","228","1228","234","1154","243","74","49","25","37","598","190","1500000US240135010011","Block Group 1, Census Tract 5010.01, Carroll County, Maryland"
"1540","328","944","216","944","216","907","215","37","63","0","13","596","226","1500000US240135010012","Block Group 2, Census Tract 5010.01, Carroll County, Maryland"
"2449","411","1375","395","1375","395","1334","381","41","51","0","13","1074","284","1500000US240135010021","Block Group 1, Census Tract 5010.02, Carroll County, Maryland"
"763","235","586","219","586","219","586","219","0","13","0","13","177","115","1500000US240135010022","Block Group 2, Census Tract 5010.02, Carroll County, Maryland"
"998","269","659","249","659","249","583","232","76","92","0","13","339","137","1500000US240135010023","Block Group 3, Census Tract 5010.02, Carroll County, Maryland"
"1381","224","940","199","940","199","905","192","35","31","0","13","441","117","1500000US240135020001","Block Group 1, Census Tract 5020, Carroll County, Maryland"
"1646","337","1016","259","1016","259","962","236","54","60","0","13","630","143","1500000US240135020002","Block Group 2, Census Tract 5020, Carroll County, Maryland"
"803","220","525","181","525","181","494","178","31","43","0","13","278","131","1500000US240135030001","Block Group 1, Census Tract 5030, Carroll County, Maryland"
"1165","334","828","250","828","250","815","251","13","21","0","13","337","134","1500000US240135030002","Block Group 2, Census Tract 5030, Carroll County, Maryland"
"1365","424","671","191","671","191","671","191","0","13","0","13","694","395","1500000US240135030003","Block Group 3, Census Tract 5030, Carroll County, Maryland"
"1487","329","1006","258","1006","258","975","257","31","33","0","13","481","165","1500000US240135030004","Block Group 4, Census Tract 5030, Carroll County, Maryland"
"1202","218","928","206","928","206","877","196","51","37","0","13","274","83","1500000US240135041001","Block Group 1, Census Tract 5041, Carroll County, Maryland"
"1669","245","1088","196","1088","196","1044","192","44","31","0","13","581","128","1500000US240135041002","Block Group 2, Census Tract 5041, Carroll County, Maryland"
"1009","235","703","226","671","203","659","204","12","21","32","54","306","100","1500000US240135041003","Block Group 3, Census Tract 5041, Carroll County, Maryland"
"1188","536","943","546","943","546","923","546","20","30","0","13","245","115","1500000US240135042011","Block Group 1, Census Tract 5042.01, Carroll County, Maryland"
"1118","415","837","297","837","297","828","297","9","14","0","13","281","204","1500000US240135042012","Block Group 2, Census Tract 5042.01, Carroll County, Maryland"
"1372","286","680","176","680","176","621","170","59","53","0","13","692","222","1500000US240135042013","Block Group 3, Census Tract 5042.01, Carroll County, Maryland"
"1127","288","632","237","632","237","632","237","0","13","0","13","495","170","1500000US240135042014","Block Group 4, Census Tract 5042.01, Carroll County, Maryland"
"1648","492","1095","374","1074","373","1074","373","0","13","21","35","553","184","1500000US240135042021","Block Group 1, Census Tract 5042.02, Carroll County, Maryland"
"1935","602","1551","602","1551","602","1474","607","77","63","0","13","384","151","1500000US240135042022","Block Group 2, Census Tract 5042.02, Carroll County, Maryland"
"2159","549","1509","420","1509","420","1503","420","6","41","0","13","650","239","1500000US240135042023","Block Group 3, Census Tract 5042.02, Carroll County, Maryland"
"1559","262","915","181","915","181","877","176","38","29","0","13","644","184","1500000US240135051011","Block Group 1, Census Tract 5051.01, Carroll County, Maryland"
"1502","252","1162","188","1110","172","1095","176","15","17","52","81","340","134","1500000US240135051012","Block Group 2, Census Tract 5051.01, Carroll County, Maryland"
"1400","298","986","234","986","234","938","233","48","34","0","13","414","129","1500000US240135051021","Block Group 1, Census Tract 5051.02, Carroll County, Maryland"
"2097","442","1661","431","1661","431","1563","355","98","120","0","13","436","119","1500000US240135051022","Block Group 2, Census Tract 5051.02, Carroll County, Maryland"
"1290","227","998","209","998","209","954","203","44","36","0","13","292","91","1500000US240135051023","Block Group 3, Census Tract 5051.02, Carroll County, Maryland"
"939","200","687","181","673","181","666","185","7","11","14","24","252","88","1500000US240135052031","Block Group 1, Census Tract 5052.03, Carroll County, Maryland"
"2437","449","1386","354","1377","353","1333","329","44","49","9","14","1051","207","1500000US240135052032","Block Group 2, Census Tract 5052.03, Carroll County, Maryland"
"1684","178","1253","161","1242","161","1213","157","29","26","11","17","431","107","1500000US240135052051","Block Group 1, Census Tract 5052.05, Carroll County, Maryland"
"718","120","551","126","542","125","542","125","0","13","9","13","167","75","1500000US240135052052","Block Group 2, Census Tract 5052.05, Carroll County, Maryland"
"1289","192","860","123","853","121","828","120","25","28","7","11","429","159","1500000US240135052061","Block Group 1, Census Tract 5052.06, Carroll County, Maryland"
"1283","184","837","171","837","171","837","171","0","13","0","13","446","89","1500000US240135052062","Block Group 2, Census Tract 5052.06, Carroll County, Maryland"
"1004","159","748","132","748","132","748","132","0","13","0","13","256","63","1500000US240135052071","Block Group 1, Census Tract 5052.07, Carroll County, Maryland"
"1749","220","1339","193","1332","193","1314","193","18","20","7","12","410","89","1500000US240135052072","Block Group 2, Census Tract 5052.07, Carroll County, Maryland"
"1208","448","878","395","878","395","878","395","0","13","0","13","330","116","1500000US240135052081","Block Group 1, Census Tract 5052.08, Carroll County, Maryland"
"819","285","364","169","364","169","352","156","12","21","0","13","455","183","1500000US240135052082","Block Group 2, Census Tract 5052.08, Carroll County, Maryland"
"890","248","551","209","534","205","515","202","19","27","17","28","339","129","1500000US240135052083","Block Group 3, Census Tract 5052.08, Carroll County, Maryland"
"523","227","462","221","462","221","446","213","16","26","0","13","61","46","1500000US240135052084","Block Group 4, Census Tract 5052.08, Carroll County, Maryland"
"803","167","519","141","519","141","511","140","8","14","0","13","284","85","1500000US240135061011","Block Group 1, Census Tract 5061.01, Carroll County, Maryland"
"1384","431","907","304","907","304","847","241","60","100","0","13","477","320","1500000US240135061012","Block Group 2, Census Tract 5061.01, Carroll County, Maryland"
"1775","251","1199","215","1199","215","1138","214","61","53","0","13","576","183","1500000US240135061013","Block Group 3, Census Tract 5061.01, Carroll County, Maryland"
"1364","223","889","197","889","197","844","185","45","50","0","13","475","127","1500000US240135061021","Block Group 1, Census Tract 5061.02, Carroll County, Maryland"
"2370","510","1726","501","1726","501","1687","493","39","59","0","13","644","157","1500000US240135061022","Block Group 2, Census Tract 5061.02, Carroll County, Maryland"
"1576","326","1201","308","1201","308","1167","304","34","32","0","13","375","150","1500000US240135062001","Block Group 1, Census Tract 5062, Carroll County, Maryland"
"520","140","292","93","292","93","292","93","0","13","0","13","228","93","1500000US240135062002","Block Group 2, Census Tract 5062, Carroll County, Maryland"
"1104","314","810","265","810","265","785","271","25","30","0","13","294","150","1500000US240135062003","Block Group 3, Census Tract 5062, Carroll County, Maryland"
"1389","546","787","305","787","305","775","306","12","19","0","13","602","289","1500000US240135062004","Block Group 4, Census Tract 5062, Carroll County, Maryland"
"819","157","643","141","643","141","617","127","26","43","0","13","176","72","1500000US240135075001","Block Group 1, Census Tract 5075, Carroll County, Maryland"
"1586","220","1168","200","1168","200","1158","200","10","13","0","13","418","128","1500000US240135075002","Block Group 2, Census Tract 5075, Carroll County, Maryland"
