"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"1376","339","443","212","64","69","18","28","1","2","51","51","15","24","1","4","68","64","34","36","35","41","28","32","40","50","16","23","52","52","2","5","1","4","17","26","933","217","1500000US240037026023","Block Group 3, Census Tract 7026.02, Anne Arundel County, Maryland"
"1344","286","352","145","112","81","19","23","19","30","49","45","0","13","8","17","25","28","8","14","24","27","8","14","0","13","8","14","0","13","43","47","29","42","0","13","992","249","1500000US240037026024","Block Group 4, Census Tract 7026.02, Anne Arundel County, Maryland"
"1493","305","300","151","14","19","27","23","20","23","30","32","29","29","22","25","0","13","9","14","16","27","25","28","29","34","16","18","6","9","0","13","57","46","0","13","1193","246","1500000US240037027021","Block Group 1, Census Tract 7027.02, Anne Arundel County, Maryland"
"2059","496","545","263","14","14","11","18","14","19","36","33","0","13","55","41","12","20","26","27","8","13","37","31","25","27","36","30","81","110","36","30","128","148","26","23","1514","266","1500000US240037027022","Block Group 2, Census Tract 7027.02, Anne Arundel County, Maryland"
"1587","478","271","128","42","47","0","13","71","52","0","13","91","70","12","25","7","32","0","13","0","13","11","18","0","13","0","13","0","13","0","13","37","37","0","13","1316","457","1500000US240037027031","Block Group 1, Census Tract 7027.03, Anne Arundel County, Maryland"
"875","224","102","79","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","27","17","27","0","13","0","13","0","13","0","13","28","29","40","47","773","184","1500000US240037027032","Block Group 2, Census Tract 7027.03, Anne Arundel County, Maryland"
"1546","320","59","58","18","30","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","41","47","1487","300","1500000US240037027041","Block Group 1, Census Tract 7027.04, Anne Arundel County, Maryland"
"619","199","106","102","0","13","0","13","0","13","19","30","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","54","83","33","54","513","150","1500000US240037027042","Block Group 2, Census Tract 7027.04, Anne Arundel County, Maryland"
"1673","384","247","135","24","39","0","13","34","54","0","13","29","34","12","19","15","22","0","13","0","13","15","22","0","13","0","13","24","26","26","29","4","12","64","68","1426","339","1500000US240037061021","Block Group 1, Census Tract 7061.02, Anne Arundel County, Maryland"
"589","157","190","123","71","34","0","13","37","40","0","13","13","21","0","13","0","13","13","20","21","34","0","13","0","13","0","13","0","13","0","13","35","41","0","13","399","127","1500000US240037061022","Block Group 2, Census Tract 7061.02, Anne Arundel County, Maryland"
"781","161","379","119","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","376","119","3","6","402","169","1500000US240037061031","Block Group 1, Census Tract 7061.03, Anne Arundel County, Maryland"
"697","165","191","102","10","15","0","13","0","13","0","13","0","13","0","13","12","21","0","13","0","13","8","12","0","13","8","13","0","13","0","13","103","92","50","32","506","131","1500000US240037061032","Block Group 2, Census Tract 7061.03, Anne Arundel County, Maryland"
"1474","310","138","76","15","24","16","27","37","36","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","8","0","13","16","29","9","15","40","38","1336","283","1500000US240037063021","Block Group 1, Census Tract 7063.02, Anne Arundel County, Maryland"
"818","193","124","78","8","12","22","26","0","13","0","13","0","13","0","13","0","13","0","13","9","15","0","13","0","13","10","16","0","13","3","7","34","38","38","58","694","169","1500000US240037063022","Block Group 2, Census Tract 7063.02, Anne Arundel County, Maryland"
"1057","288","135","126","0","13","30","42","22","38","0","13","0","13","0","13","0","13","0","13","0","13","29","42","0","13","20","41","0","13","21","43","13","17","0","13","922","201","1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland"
"1352","217","330","58","11","25","0","13","0","13","20","48","0","13","0","13","95","36","0","13","0","13","0","13","83","32","0","13","87","34","0","13","34","37","0","13","1022","205","1500000US240037063031","Block Group 1, Census Tract 7063.03, Anne Arundel County, Maryland"
"1037","246","91","70","0","13","9","19","10","26","0","13","15","28","9","19","0","13","0","13","0","13","8","15","10","17","0","13","0","13","0","13","30","50","0","13","946","244","1500000US240037063032","Block Group 2, Census Tract 7063.03, Anne Arundel County, Maryland"
"1250","271","256","129","0","13","15","26","31","40","11","19","0","13","0","13","12","21","12","23","37","37","0","13","0","13","14","22","0","13","0","13","89","52","35","46","994","287","1500000US240037063041","Block Group 1, Census Tract 7063.04, Anne Arundel County, Maryland"
"761","212","26","47","0","13","0","13","0","13","0","13","0","13","1","15","0","13","0","13","2","15","0","13","0","13","23","32","0","13","0","13","0","13","0","13","735","186","1500000US240037063042","Block Group 2, Census Tract 7063.04, Anne Arundel County, Maryland"
"1577","379","319","196","65","50","0","13","9","15","32","47","0","13","0","13","0","13","28","50","9","14","23","39","0","13","0","13","0","13","18","28","106","93","29","29","1258","281","1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland"
"1953","476","445","219","36","53","0","13","0","13","39","44","35","42","10","17","12","22","43","43","61","50","81","52","33","47","8","13","0","13","33","46","11","15","43","35","1508","371","1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland"
"2875","1005","794","413","317","386","48","42","21","32","23","33","0","13","0","13","52","34","20","27","42","44","49","33","0","13","15","24","43","36","0","13","88","69","76","79","2081","641","1500000US240037064031","Block Group 1, Census Tract 7064.03, Anne Arundel County, Maryland"
"1244","343","192","166","0","13","0","13","51","78","0","13","12","20","0","13","20","33","0","13","44","67","11","20","9","19","13","22","20","32","0","13","12","20","0","13","1052","295","1500000US240037064032","Block Group 2, Census Tract 7064.03, Anne Arundel County, Maryland"
"847","694","288","230","278","215","0","13","0","13","0","13","0","13","0","13","0","13","1","5","0","13","1","5","0","13","2","4","0","13","5","12","1","4","0","13","559","468","1500000US240037064041","Block Group 1, Census Tract 7064.04, Anne Arundel County, Maryland"
"973","563","172","195","21","37","0","13","17","32","0","13","0","13","0","13","0","13","0","13","110","177","0","13","0","13","0","13","4","7","0","13","18","34","2","4","801","473","1500000US240037064042","Block Group 2, Census Tract 7064.04, Anne Arundel County, Maryland"
"2058","847","646","425","103","149","16","27","94","96","17","27","69","94","0","13","0","13","0","13","0","13","100","96","120","123","0","13","0","13","0","13","78","63","49","56","1412","462","1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland"
"1815","421","449","206","12","40","24","41","0","13","97","87","63","70","95","91","58","91","18","30","18","30","0","13","0","13","0","13","0","13","0","13","44","69","20","31","1366","306","1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland"
"1506","323","108","105","0","13","0","13","0","13","0","13","49","50","0","13","30","44","18","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","11","20","1398","276","1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland"
"1181","399","363","169","80","69","25","21","45","49","17","25","23","26","33","46","16","22","35","33","0","13","12","21","0","13","12","20","12","19","12","20","11","18","30","34","818","334","1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland"
"1023","267","246","136","26","30","34","43","11","18","0","13","13","20","0","13","38","37","50","79","11","18","0","13","0","13","0","13","0","13","0","13","40","44","23","37","777","174","1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland"
"381","261","164","169","11","19","0","13","41","50","0","13","41","50","0","13","0","13","12","19","11","18","0","13","48","59","0","13","0","13","0","13","0","13","0","13","217","150","1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland"
"2250","321","481","159","21","22","31","28","34","28","12","22","32","34","11","18","13","18","40","27","0","13","61","44","0","13","79","53","0","13","36","30","70","51","41","38","1769","263","1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland"
"5810","2221","2663","649","33","26","14","20","19","20","24","24","0","18","5","7","29","26","24","25","9","9","10","11","0","18","0","18","22","35","28","57","2399","649","47","32","3147","2716","1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland"
"2197","678","604","279","13","24","10","19","46","41","0","13","80","87","0","13","25","40","13","21","37","61","25","40","16","26","32","40","36","58","0","13","229","214","42","65","1593","435","1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland"
"1604","462","188","135","0","13","0","13","45","70","0","13","0","13","0","13","0","13","38","55","0","13","0","13","39","55","0","13","7","14","0","13","17","27","42","45","1416","397","1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland"
"1244","397","302","197","16","27","10","17","0","13","0","13","0","13","0","13","35","57","24","39","18","29","18","29","24","39","0","13","40","61","8","16","85","98","24","38","942","295","1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland"
"442","217","148","97","0","13","14","24","46","41","0","13","0","13","1","2","37","46","0","13","0","13","0","13","0","13","32","47","0","13","0","13","18","30","0","13","294","136","1500000US240037070014","Block Group 4, Census Tract 7070.01, Anne Arundel County, Maryland"
"1245","233","207","76","0","13","0","13","29","26","7","11","0","13","0","13","39","28","17","33","28","25","0","13","0","13","0","13","19","25","8","13","12","20","48","46","1038","214","1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland"
"1053","364","256","149","29","42","36","45","18","20","10","16","8","12","29","40","20","18","0","13","0","13","0","13","18","21","0","13","0","13","0","13","88","98","0","13","797","233","1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland"
"1886","564","448","322","57","87","26","40","107","144","0","13","0","13","24","23","0","13","33","37","12","19","9","15","33","27","0","13","33","30","11","16","33","34","70","92","1438","287","1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland"
"2166","545","361","156","27","43","84","136","20","20","23","22","33","41","22","18","0","13","35","27","0","13","20","22","11","17","10","14","11","16","12","19","24","26","29","24","1805","430","1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland"
"1398","287","395","149","7","12","11","18","0","13","46","41","43","43","11","18","12","19","11","18","57","56","10","17","11","16","19","28","34","30","30","33","60","34","33","40","1003","191","1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland"
"1461","496","506","299","68","49","0","13","0","13","104","84","0","13","0","13","100","73","39","59","0","13","10","21","88","71","0","13","0","13","71","64","11","22","15","23","955","355","1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland"
"1795","939","344","287","65","100","138","182","0","13","0","13","0","13","0","13","0","13","12","27","0","13","0","13","21","37","0","13","69","115","0","13","39","66","0","13","1451","717","1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland"
"1317","404","366","220","39","60","54","66","42","56","0","13","0","13","0","13","87","82","0","13","40","45","0","13","18","26","10","20","44","45","0","13","32","49","0","13","951","256","1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland"
"1492","426","285","211","16","26","61","79","22","38","0","13","16","27","0","13","22","38","11","18","0","13","0","13","0","13","26","32","0","13","30","35","81","120","0","13","1207","378","1500000US240037080044","Block Group 4, Census Tract 7080.04, Anne Arundel County, Maryland"
"2070","354","354","163","73","70","15","35","29","43","0","13","0","13","0","13","2","24","2","24","0","13","0","13","54","88","0","13","0","13","78","80","83","79","18","30","1716","315","1500000US240037301011","Block Group 1, Census Tract 7301.01, Anne Arundel County, Maryland"
